冠狀病毒,Coronavirus
農作物,corp
社團法人,Corporation
耕作制度,corpping pattern
廊道,Corridor
農電(能)共享,Co-sharing of green energy generation and food production
農能共享,Co-sharing of green energy generation and food production
藥粧,cosmeceutical
化妝品,Cosmetic
化妝品,cosmetics
保養品,Cosmetics
化粧品,cosmetics
成本分析,Cost Analysis
成本收益,Cost and Revenue
成本效益,Cost Benefit
成本效益分析,Cost- Benefit Analysis
成本效益,Cost Effectiveness
成本項目,Cost Items
生產成本,cost of production
成本結構,Cost Structure
成本效益分析,Cost-benefit Analysis
本益比,Cost-benefit ratio
扦插繁殖,cottage
棉蚜,cotton aphid
斜紋夜盜,Cotton Worm
棉籽,Cottonseed
香豆素,Coumarin
輔導,Counseling
輔導效能,Counseling Eeffectiveness
輔導平台,Counseling Platform
對策研究,Countermeasure
土雞,country chicken
聯結件,Coupling Element
課程規劃,Course Planning
覆蓋,cover
綠肥作物,Cover crop
覆蓋作物,cover crop
覆蓋作物,cover crops
覆蓋處理,cover management
覆蓋,Covering
覆蓋資材,Covering materials
網罩,Covering net
牛,Cow
乳牛,Cow
牛糞,Cow Dung
擠牛乳,Cow Milking
牛糞尿,Cow Wastewater
豇豆微斑駁病毒,"Cowpea mild mottle virus, CpMMV"
單位努力漁獲量,CPUE
單位努力漁獲,CPUE
資源指標,CPUE
豐度指標,CPUE
單位努力漁獲量標準化,CPUE Standardization
CPUE標準化,CPUE Standardization
漁獲率標準化,Cpue Standardization
CPUE標準化,CPUE standardized
蟹籠漁業,crab pot fisheries
蟹苗,crab seed
裂果,cracking
裂果,cracking (splitting)
胴裂粒,cracking grain
裂果,Cracking(splitting)
裂果,"cracking, splitting"
牡蠣,Crassostrea angulata
牡蠣,Crassostrea angulata
澳洲螯蝦,crayfish
創意產業,creative industry
農漁會信用部,Credit Departments of Farmers’ and Fishermen’s
農漁會信用部,Credit Departments of Farmers’ and Fishermen’s Associations
船員申報,Crew Declaration
CRF,CRF
長線狀病毒屬,Crinivirus
審評標準,criteria
準則與指標,criteria and indicator
關鍵因素,critical factors
關鍵因素,Critical Factors
關鍵生育期,Critical growth stage
關鍵成功因素,critical success factor
批判性思維,Critical Thinking
臨界水溫,critical water temperature、
作物,Crop
農作物,Crop
農作栽培管理,Crop cultivation and management
作物病害防治,Crop disease control
農作分佈,Crop Distribution
作物栽植分布圖,Crop distribution map
作物栽培制度,crop farming system
作物種原,Crop Germplasm
作物分群,crop grouping
作物生長,Crop Growing
作物生長模式,crop growth model
作物生長模式,crop growth modeling
作物生長模式,Crop Growth Models
作物健康管理,Crop Health Management
作物高度模型,Crop height model
藥害,Crop Injury
作物保險,crop insurance
嗉囊乳,Crop Milk
生長模式,Crop model
作物模式,Crop Model
作物生理模式,crop model
作物分子育種,crop molecular breeding
作物監測,Crop monitor
作物監測,crop monitoring
農業監測,Crop monitoring
作物營養,Crop nutricence
作物有害生物,crop pests
發育物候,crop phenology
農產品,crop produce
作物生產,Crop Production
農業生產經營技術能力,Crop Production Competence
作物生產技術,Crop Production Technology
作物品質,crop quality
作物殘體,Crop Residue
輪作,Crop Rotation
輪作制度,Crop Rotation
作物種苗,Crop seedling
作物需水量,crop water requirement
作物需水量,crop water requirements
作物野生近緣種,Crop Wild Relatives
Sorghum,crop wild relatives
產量,crop yield
作物產量預測,crop yield forcasting
作物產量模式,Crop Yield Model
作物產量監測,crop yield monitoring
作物制度,Cropping pattern
作物耕作型態,Cropping pattern
耕作制度,cropping pattern
耕作制度,Cropping System
耕作系統,Cropping system
農作物,crops
作物,Crops
作物栽培面積,Crops acreage
設施下作物適應性,crops adaption under facilities
農作物面積,Crops Area
連續採收作物,Crops of Continuous Harvest
具外銷潛力作物,Crops with export potential
高磷需求作物,crops with high phosphorus demand
雜交,Cross
跨境電子商務,Cross Border E-Commerce
雜交育種,Cross Breeding
雜交,Cross Breeding
交叉中和抗體,Cross neutralizing antibody
交叉保護,Cross Protection
雜交,Crossbred
雜交育種,Crossbreeding
雜交,crossbreeding
雜交,cross-breeding
跨域合作,Cross-business cooperation
跨域整合,Cross-domain
跨域整合,cross-domain integration
雜交,Crossing
雜交障礙,Crossing barriers
雜交育種,Crossing Breeding
交叉保護,Cross-protection
橫斷式流行病學調查,Cross-sectional Epidemiological Investigation
海峽兩岸,cross-strait
癌腫病,Crown Gall Disease
軸腐病,crown rot
十字花科,Crucifer
十字花科蔬菜,crucifer vegetables
十字花科蔬菜,crucifereae
十字花科,Cruciferous
十字花科蔬菜,cruciferous vegetable
十字花科蔬菜,Cruciferous Vegetables
生藥,crude drug
粗萃取,crude extraction
粗脂肪,Crude fat
粗蛋白質,Crude protein
日糧蛋白質,Crude protein concentration in the ration
甲殼類動物,crustacean animal
冷凍遺傳庫,Cryobanking
超低溫冷凍,Cryopreservation
超低溫保存,Cryopreservation
超低溫冷凍保存,Cryopreservation
冷凍保存,Cryopreservation
新型隱球菌,Cryptococcus Neoformans
柳杉,Cryptomeria japonica
水晶蝦,crystal shrimp
小胡瓜,Cucumber
花胡瓜,Cucumber
胡瓜,Cucumber
黃瓜,Cucumber
胡瓜綠斑嵌紋病毒,Cucumber green mottle mosaic virus
胡瓜嵌紋病毒,Cucumber mosaic virus
胡瓜嵌紋病毒,"Cucumber mosaic virus, CMV"
花胡瓜,CucumberProtected house
瓜菜類,cucumbers
胡瓜,Cucumbers
洋香瓜,Cucumis melo
胡瓜,Cucumis sativus
胡瓜,Cucumis sativus L.
瓜類作物,Cucurbit
瓜,cucurbit
瓜類退綠黃化病毒,Cucurbit Chlorotic Yellows Virus
瓜類褪綠黃化病毒,Cucurbit chlorotic yellows virus
瓜果類蔬菜,Cucurbit crops
葫蘆科蔬菜種子,cucurbit seed
南瓜,Cucurbita moschata
瓜類蔬菜,Cucurbita Vegetable
葫蘆科,Cucurbitaceae
葫蘆科作物,Cucurbitaceae Crop
瓜果類作物,Cucurbitaceae crops
葫蘆科蔬菜,cucurbitaceae vegetable
瓜類,Cucurbits
葫蘆科蔬菜,cucurbits vegetable
糠蚊,Culicoides
庫蠓,Culicoides
嗜牛庫蠓,Culicoides oxystoma
美食觀光,culinary tourism
桿形因子,culm-form characteristics
品種,cultivar
栽培種,cultivar
品種評估,cultivar evaluation
品種鑑定,cultivar identification
品種改良,cultivar improvement
品種篩選,cultivar screening
栽培,Cultivate
栽培管理,cultivate
保存的,cultivated
可耕地,cultivated land
栽培介質,cultivated material
坡耕地,cultivated slope lands
栽培介質,cultivated substrates
栽培技術,Cultivated Technique
設施栽培,cultivating under protected structure
防雨設施栽培,Cultivating under Rainproof Structure
栽培,Cultivation
栽培技術,cultivation
培育,cultivation
培養技術,Cultivation
養殖,Cultivation
育成,cultivation
栽種,Cultivation
栽培管理,Cultivation
栽培管理,Cultivation and management
栽培曆,cultivation calendar
防災栽培曆,Cultivation calender with disaster preventing methods
栽培密度,cultivation density
栽培機械,cultivation machinery
栽培管理,Cultivation Management
栽培介質,cultivation medium
栽培模式,Cultivation model
栽培模式,cultivation models
餌料生物培育,cultivation of living organisms
栽培模式,cultivation patterns
耕作制度,Cultivation System
栽培系統,cultivation system
栽培技術,Cultivation Technique
栽培技術,Cultivation Techniques
設施栽培,cultivation under protected structure
中耕機,cultivator
中耕管理機,Cultivator
栽培技術,Cultural
文化創意,cultural and creative
文創製品,Cultural and creative products
作物栽培曆,cultural calendar
耕作防治,Cultural Control
文化創意,Cultural Creative
文化創意,cultural creativity
栽培設施,cultural factility
栽培介質,Cultural Medium
栽培模式,cultural model
生產模式,cultural model
栽培技術,Cultural Practice
栽培技術改進,Cultural Practice Improvement
栽培改進,cultural practice improvement
栽培技術,Cultural Technique
栽培管理,cultural technique
栽培技術,Cultural Techniques
栽培技術,Cultural technology
栽培,Culture
文化,Culture
培養,Culture
養殖,culture
養殖面積,Culture Area
牡蠣養殖面積,Culture Area of Oyster
品種改良,Culture Improvement
栽培管理,culture management
栽培介質,culture medium
蛭石培養介質,culture medium of vermiculite
培蛭石養介質,culture medium of vermiculite
養殖模式,Culture model
文蛤養殖,culture of clam
文蛤養殖,culture of hard clam
養殖貝類,culture shellfish
培養液,culture solution
介質,culture substrate
栽培介質,Culture substrates
栽培溫度,culture temperature
鰻魚養殖日本鰻,cultured Japanese eel
養殖貝類,cultureshellfish
累積風險評估,Cumulative Risk Assessment
杉木,Cunninghania lanceolata
薑黃,Curccumin
瓜果類,curcubit
薑荷花,Curcuma
薑黃,Curcuma longa
薑黃素,curcumin
葫蘆科,Curcurbitaceae
癒傷,Curing
醃漬,curing
調理,curing
海流,Current
現況圖,current condition map
藥品優良製造規範,Current Good Manufacturing Practices (CGMP)
課程,curriculum
課程設計,curriculum design
課程發展,Curriculum development
課程研發,Curriculum Development
課程定位,Curriculum Positioning
栽培技術,curture uf tecnique
永續,Custainable
消費,Custom
消費者購買決策,Customer Decision Model
顧客忠誠度,customer loyalty
客戶管理系統,customer management system
顧客關係,customer relationship
顧客滿意度,Customer Satisfaction
客製化課程,Customized courses
切枝,Cut Branch
切花,Cut Flower
"切花類文心蘭,",cut flower oncidium
切花生產,cut flower production
切花品質,cut flower quality
切花,cut flowers
切葉,Cut Greens
切葉處理,cut leaf
百合切花,Cut Lily
截切蔬菜,Cut Vegetable
扦插繁殖,Cuttage
切斷機,Cutter
扦插,Cutting
扦穗,Cutting
切菁,Cutting
切齊,Cutting
割期及肥料試驗,cutting and fertilizer test
扦插與嫁接,cutting and grafting
扦插繁殖,Cutting propagation
切割繁殖法,cutting-propagation methods
花枝,cuttlefish
藍細菌,Cyanobacteria
筆筒樹,Cyathea lepifera
鬼桫欏,Cyathea podophylla
台灣桫欏,Cyathea spinulosa
網實系統,Cyber Physical System
資通基礎建設,Cyberinfrastructure
台東蘇鐵,Cycas taitungensis
青剛櫟,Cyclobalanopsis glauca
大花蕙蘭,Cymbidium
蕙蘭,Cymbidium
東亞蘭,Cymbidium
春蘭,Cymbidium formosanum Hayata
春蘭,Cymbidium goeringii
蕙蘭嵌紋病毒,Cymbidium mosaic virus
喜姆比蘭嵌紋病毒,"Cymbidium mosaic virus, CymMV"
虎頭蘭,Cymbidium Orchid
蕙蘭,cymbidium orchid
蕙蘭植物,Cymbidium plant
蕙蘭屬,Cymbidium spp.
蕙蘭嵌紋病毒,CymMV
檜木林,Cypress Stand
檜木林,Cypress stands
鯉魚三型疱疹病毒,Cyprinus herpesvirus 3
細胞色素氧化? I,cytochrome c oxidase subunit I
細胞色素氧化?I,Cytochrome c oxidase subunit I
細胞色素P450,Cytochrome P450
細胞分裂素,cytokinin
細胞學,Cytology
細胞質雄不稔,Cytoplasm Male Sterile (CMS)
細胞質雄不稔,Cytoplasm Male Sterile(CMS)
細胞質決定,cytosolic determinant
細胞毒性測試,Cytotoxicity testing
每日行為模式,daily behavior pattern
日周輪,daily increment
日周輪,daily increments
光積值,Daily Light Integral
日照量,daily solar radiation
乳牛,Dairy
乳製品,dairy
乳牛,dairy cows
乳牛,Dairy Cattle
乳牛,Dairy cow
泌乳牛,dairy cow
牛糞尿廢水,Dairy Cow Waste Water
牛糞尿廢水,Dairy cow wastewater
乳牛,Dairy Cows
乳牛場,Dairy Farm
乳山羊,Dairy Goat
乳羊,Dairy Goat
泌乳羊,dairy goat
乳羊舍,dairy goat barn
乳羊群性能改良,Dairy goat herd improvement
乳羊,Dairy Goats
DHI,Dairy Herd Improvement
乳牛群性能改良,Dairy herd improvement
乳牛群性能改良計畫,"Dairy Herd Improvement, DHI"
酪農產業,Dairy industry
乳製品,Dairy product
乳牛生產性能,Dairy production performance
乳製品,Dairy products
乳品,dairy products
性能改良計畫,Dairy records management program
損害評估,Damage Evaluation
為害損失,Damage Losses
澱粉損傷,damaged starch
D-型胺基酸氧化酵素,D-amino acid oxidase
雀鯛,Damselfish
豆娘,Damselfly
扒網,Danish Scein
水蚤急性毒性試驗,Daphnia sp. acute immobilisation test
血合肉,dark muscle
暗色隔膜內生菌,dark septet endophytes
深色腳脛,Dark Shank
即時直接分析飛行時間式質譜儀,DART-TOF
數據分析,data analysis
自動化資料處理,Data Automation
資料庫,Data Base
資料清理,data cleansing
資料蒐集,Data Collection
資料字典,Data Dictionary
資料包絡分析,Data envelopment analysis
資料包絡分析法,data envelopment analysis
資料文件保全,Data File Security
數據整合,Data Integration
數據整合,Data intergration
大數據水庫,Data Lake
資料探勘,Data Mining
商情分析,Data mining
資料科學,Data Science
數據儲存式標識,Data storage tag
資料視覺化,Data Visualization
資料倉儲,Data Warehouse
數據倉庫,data warehouse
資料倉儲,"Data Warehouse, DW"
資料倉儲,Data Warehousing
資料,Databank
資料庫,Databank
資料庫,Database
資料庫管理系統,Database management system
資料庫系統,database system
金針菜,day lily
金針,day lily
日夜溫處理,Day/night Temperature
金針,daylilies
金針,Daylily
金針菜,daylily
萱草,daylily
小菜蛾,DBM
手肌醇,D-chiro-inositol
杜哈回合,DDA
退酸劑,Deacification agents
返航任務匯報,debriefing
土石流,Debris Flow
土石流觀測系統,Debris Flow Monitoring System
土石流,Debris flows
腐損,Decay
衰減,Decay
去細胞化眼角膜,Decellularized Cornea
